id,year_birth,education,marital_status,income,income_r$,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age
4188,1957,graduation,single,"R$ 36.864,00","3686400,00%",0,1,,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,68
6613,1970,master,married,"R$ 44.511,00","4451100,00%",1,0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,55
10827,1967,phd,married,"R$ 36.947,00","3694700,00%",1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,58
5491,1951,master,together,"R$ 47.352,00","4735200,00%",0,1,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,74
8402,1953,master,married,"R$ 67.087,00","6708700,00%",0,1,,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,72
8783,1950,graduation,married,"R$ 57.045,00","5704500,00%",0,1,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,75
10010,1953,phd,divorced,"R$ 36.957,00","3695700,00%",1,1,2012-06-09,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,72
618,1977,phd,married,"R$ 69.389,00","6938900,00%",0,1,,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,48
9121,1972,graduation,married,"R$ 80.134,00","8013400,00%",1,0,,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53
361,1969,master,married,"R$ 43.142,00","4314200,00%",1,1,,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56
4310,1944,graduation,married,"R$ 80.589,00","8058900,00%",0,0,,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,81
2678,1990,graduation,single,"R$ 34.412,00","3441200,00%",1,0,,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,35
6376,1979,graduation,single,"R$ 57.537,00","5753700,00%",1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,46
524,1966,basic,together,"R$ 22.634,00","2263400,00%",0,0,,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59
10341,1948,graduation,together,"R$ 51.315,00","5131500,00%",0,0,,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,77
5654,1972,graduation,married,"R$ 36.026,00","3602600,00%",2,1,,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53
4098,1973,graduation,married,"R$ 24.639,00","2463900,00%",1,1,,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,52
5824,1972,phd,together,"R$ 34.578,00","3457800,00%",2,1,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,53
7000,1972,2n cycle,single,"R$ 65.704,00","6570400,00%",0,0,,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,53
2561,1966,graduation,single,"R$ 63.810,00","6381000,00%",0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,59
5229,1969,phd,together,"R$ 54.132,00","5413200,00%",0,1,,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56
4086,1959,graduation,married,"R$ 18.690,00","1869000,00%",0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66
2428,1970,graduation,married,"R$ 28.164,00","2816400,00%",1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,55
8254,1974,phd,married,"R$ 34.596,00","3459600,00%",1,0,,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51
2836,1972,phd,married,"R$ 43.269,00","4326900,00%",1,0,,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,53
8418,1958,2n cycle,single,"R$ 38.741,00","3874100,00%",1,1,,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67
1362,1972,graduation,single,"R$ 31.907,00","3190700,00%",0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,53
7152,1983,master,married,"R$ 27.100,00","2710000,00%",1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42
10033,1973,2n cycle,divorced,"R$ 31.163,00","3116300,00%",1,0,,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52
9349,1985,graduation,married,"R$ 92.533,00","9253300,00%",0,0,,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,40
274,1973,graduation,single,"R$ 34.853,00","3485300,00%",1,1,,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52
3388,1967,graduation,divorced,"R$ 70.844,00","7084400,00%",1,1,,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,58
922,1979,2n cycle,married,"R$ 31.086,00","3108600,00%",1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,46
8588,1961,graduation,married,"R$ 60.544,00","6054400,00%",1,1,,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64
2518,1986,2n cycle,together,"R$ 20.491,00","2049100,00%",0,0,,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,39
574,1964,graduation,married,"R$ 42.523,00","4252300,00%",0,0,,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,61
3220,1983,graduation,married,"R$ 39.922,00","3992200,00%",1,0,,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42
5967,1952,graduation,together,"R$ 33.402,00","3340200,00%",1,1,,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,73
1183,1949,master,married,"R$ 36.408,00","3640800,00%",1,1,,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,76
6856,1979,graduation,together,"R$ 21.645,00","2164500,00%",1,0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46
4530,1948,master,widow,"R$ 78.427,00","7842700,00%",0,0,,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,77
1553,1946,graduation,together,"R$ 82.657,00","8265700,00%",0,0,,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,79
4682,1958,graduation,married,"R$ 51.876,00","5187600,00%",0,0,,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,67
8204,1971,2n cycle,married,"R$ 78.041,00","7804100,00%",0,0,,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,54
5221,1957,graduation,married,"R$ 52.852,00","5285200,00%",0,1,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,68
1232,1982,phd,together,"R$ 70.038,00","7003800,00%",0,0,,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,43
1927,1973,2n cycle,together,"R$ 69.401,00","6940100,00%",0,1,,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,52
5788,1972,graduation,together,"R$ 46.053,00","4605300,00%",1,0,,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,53
6652,1965,graduation,married,"R$ 77.343,00","7734300,00%",0,0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,60
6246,1953,graduation,single,"R$ 73.892,00","7389200,00%",0,0,,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,72
5975,1967,phd,single,"R$ 40.304,00","4030400,00%",1,0,,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,58
6875,1965,phd,together,"R$ 32.727,00","3272700,00%",0,0,,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,60
4399,1969,graduation,together,"R$ 68.695,00","6869500,00%",0,0,,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56
4042,1971,graduation,divorced,"R$ 43.300,00","4330000,00%",0,1,,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,54
2157,1972,graduation,together,"R$ 26.290,00","2629000,00%",1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,53
10133,1970,graduation,single,"R$ 93.790,00","9379000,00%",0,0,2014-12-02,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,55
2525,1974,phd,married,"R$ 38.410,00","3841000,00%",0,0,,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,51
8233,1950,master,widow,"R$ 64.866,00","6486600,00%",0,1,,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,75
9483,1959,graduation,together,"R$ 57.957,00","5795700,00%",0,1,,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,66
2945,1955,phd,together,"R$ 46.015,00","4601500,00%",1,1,,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,70
10403,1978,graduation,together,"R$ 16.531,00","1653100,00%",1,0,,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,47
5074,1986,master,married,"R$ 28.072,00","2807200,00%",1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39
10524,1963,master,divorced,"R$ 49.476,00","4947600,00%",0,1,,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,62
4690,1953,graduation,married,"R$ 50.725,00","5072500,00%",0,1,,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,72
7521,1952,graduation,together,"R$ 83.844,00","8384400,00%",0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73
7196,1950,phd,married,"R$ 41.145,00","4114500,00%",1,1,2014-08-02,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,75
4406,1970,graduation,together,"R$ 67.419,00","6741900,00%",0,1,,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,55
9672,1970,2n cycle,married,"R$ 23.162,00","2316200,00%",1,1,,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,55
4864,1977,graduation,married,"R$ 34.380,00","3438000,00%",1,0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,48
4706,1966,graduation,single,"R$ 34.704,00","3470400,00%",0,1,,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,59
4070,1969,phd,married,"R$ 94.871,00","9487100,00%",0,2,2012-01-09,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,56
25,1958,graduation,married,"R$ 65.148,00","6514800,00%",0,1,,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,67
3697,1954,graduation,together,"R$ 39.898,00","3989800,00%",0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71
217,1956,master,single,"R$ 64.857,00","6485700,00%",0,0,,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,69
4220,1970,phd,married,"R$ 59.892,00","5989200,00%",0,1,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,55
5286,1987,master,single,"R$ 41.020,00","4102000,00%",0,0,,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,38
9559,1961,phd,married,"R$ 57.072,00","5707200,00%",0,1,,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,64
2849,1979,graduation,single,"R$ 60.474,00","6047400,00%",0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46
7787,1960,graduation,together,"R$ 62.807,00","6280700,00%",0,1,,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65
3102,1981,2n cycle,together,"R$ 19.414,00","1941400,00%",1,0,,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,44
5868,1980,graduation,married,"R$ 19.107,00","1910700,00%",1,0,,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45
8370,1976,2n cycle,together,"R$ 75.484,00","7548400,00%",0,1,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,49
9988,1976,master,single,"R$ 70.379,00","7037900,00%",0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,49
2939,1970,master,together,"R$ 79.419,00","7941900,00%",0,0,,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,55
5529,1946,phd,together,"R$ 64.014,00","6401400,00%",2,1,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,79
9743,1955,graduation,married,"R$ 76.998,00","7699800,00%",0,1,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,70
5763,1972,master,together,"R$ 49.854,00","4985400,00%",1,0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,53
3478,1971,phd,married,"R$ 60.585,00","6058500,00%",1,1,,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,54
7494,1950,phd,divorced,"R$ 42.873,00","4287300,00%",1,1,,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,75
1763,1988,graduation,together,"R$ 87.679,00","8767900,00%",0,0,,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,37
7250,1978,graduation,together,"R$ 57.867,00","5786700,00%",1,0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,47
2005,1990,graduation,married,"R$ 35.765,00","3576500,00%",1,0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,35
10770,1959,graduation,married,"R$ 65.492,00","6549200,00%",0,0,,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,66
6885,1977,graduation,divorced,"R$ 32.952,00","3295200,00%",1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48
2072,1969,phd,together,"R$ 53.374,00","5337400,00%",0,1,,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,56
9463,1959,graduation,together,"R$ 71.706,00","7170600,00%",0,1,,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,66
6318,1988,graduation,married,"R$ 68.487,00","6848700,00%",0,0,,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,37
4093,1975,master,together,"R$ 53.253,00","5325300,00%",1,1,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,50
5751,1973,2n cycle,divorced,"R$ 31.163,00","3116300,00%",1,0,,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52
3340,1977,graduation,married,"R$ 42.014,00","4201400,00%",1,0,,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,48
3594,1973,master,married,"R$ 54.108,00","5410800,00%",1,1,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,52
3584,1955,phd,single,"R$ 49.667,00","4966700,00%",0,0,,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,70
3643,1974,master,married,"R$ 63.206,00","6320600,00%",0,0,,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,51
851,1972,master,married,"R$ 57.136,00","5713600,00%",1,1,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,53
7706,1975,2n cycle,together,"R$ 46.772,00","4677200,00%",0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,50
3967,1971,phd,married,"R$ 78.931,00","7893100,00%",0,0,,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,54
10128,1958,graduation,together,"R$ 53.977,00","5397700,00%",0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67
486,1988,graduation,married,"R$ 84.219,00","8421900,00%",0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,37
9,1975,master,single,"R$ 46.098,00","4609800,00%",1,1,,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,50
9451,1965,graduation,married,"R$ 73.538,00","7353800,00%",0,1,,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,60
9264,1986,graduation,married,"R$ 79.529,00","7952900,00%",0,0,,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,39
3865,1977,2n cycle,together,"R$ 20.981,00","2098100,00%",0,0,,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,48
2853,1980,graduation,single,"R$ 51.766,00","5176600,00%",1,0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,45
1490,1962,graduation,married,"R$ 55.759,00","5575900,00%",0,1,,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,63
6310,1978,graduation,married,"R$ 33.039,00","3303900,00%",1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47
10380,1972,master,married,"R$ 37.787,00","3778700,00%",1,0,,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,53
3887,1970,graduation,single,"R$ 27.242,00","2724200,00%",1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,55
4278,1983,phd,single,"R$ 87.188,00","8718800,00%",0,0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,42
8643,1971,graduation,together,"R$ 69.930,00","6993000,00%",0,0,,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,54
1998,1976,graduation,single,"R$ 37.697,00","3769700,00%",1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49
10795,1973,phd,married,"R$ 37.401,00","3740100,00%",1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52
11110,1973,graduation,single,"R$ 3.502,00","350200,00%",1,0,,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,52
2408,1976,graduation,married,"R$ 58.597,00","5859700,00%",1,1,,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,49
202,1948,phd,widow,"R$ 82.032,00","8203200,00%",0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,77
7998,1958,graduation,together,"R$ 28.087,00","2808700,00%",1,1,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,67
830,1987,phd,single,"R$ 74.004,00","7400400,00%",0,0,,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,38
3536,1960,graduation,together,"R$ 19.740,00","1974000,00%",0,1,,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,65
6050,1975,2n cycle,married,"R$ 57.036,00","5703600,00%",0,1,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,50
125,1958,2n cycle,together,"R$ 53.083,00","5308300,00%",1,1,,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,67
3463,1975,phd,married,"R$ 69.283,00","6928300,00%",0,1,,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,50
2804,1975,master,single,"R$ 46.098,00","4609800,00%",1,1,,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,50
3745,1988,2n cycle,married,"R$ 23.331,00","2333100,00%",1,0,2012-04-09,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37
9771,1988,2n cycle,single,"R$ 23.331,00","2333100,00%",1,0,2012-05-10,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,37
451,1989,graduation,single,"R$ 9.255,00","925500,00%",1,0,,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,36
10530,1959,phd,widow,"R$ 67.786,00","6778600,00%",0,0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,66
1079,1971,phd,married,"R$ 71.969,00","7196900,00%",0,1,,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,54
8920,1967,master,single,"R$ 59.235,00","5923500,00%",1,0,2013-12-01,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,58
6678,1989,graduation,together,"R$ 31.928,00","3192800,00%",1,0,,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,36
3852,1961,master,together,"R$ 74.881,00","7488100,00%",1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,64
528,1978,graduation,married,"R$ 65.819,00","6581900,00%",0,0,,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,47
73,1953,phd,single,"R$ 51.411,00","5141100,00%",1,2,,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,72
5589,1964,graduation,divorced,"R$ 51.983,00","5198300,00%",0,1,,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,61
10212,1986,master,together,"R$ 42.386,00","4238600,00%",1,0,,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39
6365,1987,2n cycle,married,"R$ 30.390,00","3039000,00%",0,0,2013-02-09,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,38
5636,1963,graduation,single,"R$ 30.983,00","3098300,00%",0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1,62
591,1957,graduation,widow,"R$ 66.033,00","6603300,00%",0,1,,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,68
2217,1975,2n cycle,married,"R$ 37.284,00","3728400,00%",1,1,,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50
2544,1951,master,divorced,"R$ 57.530,00","5753000,00%",0,1,2013-12-10,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,74
7725,1965,2n cycle,married,"R$ 76.800,00","7680000,00%",0,0,2014-08-03,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0,60
8091,1956,graduation,married,"R$ 63.943,00","6394300,00%",0,1,2012-02-09,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0,69
7321,1962,graduation,together,"R$ 76.081,00","7608100,00%",0,0,,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,63
5462,1974,graduation,married,"R$ 67.445,00","6744500,00%",0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51
7791,1967,master,married,"R$ 37.054,00","3705400,00%",1,1,,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,58
955,1962,master,together,"R$ 47.175,00","4717500,00%",1,1,,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1,63
4037,1976,graduation,divorced,"R$ 31.859,00","3185900,00%",1,0,,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49
6642,1961,graduation,divorced,"R$ 27.215,00","2721500,00%",2,1,,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,3,11,0,64
2793,1976,phd,divorced,"R$ 70.179,00","7017900,00%",0,1,,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,49
5424,1983,graduation,married,"R$ 39.922,00","3992200,00%",1,0,,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42
879,1976,master,married,"R$ 49.681,00","4968100,00%",0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,49
9530,1988,graduation,married,"R$ 24.645,00","2464500,00%",1,0,2012-01-11,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37
4828,1954,graduation,divorced,"R$ 79.865,00","7986500,00%",0,1,,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0,71
10699,1985,graduation,married,"R$ 44.322,00","4432200,00%",1,0,,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0,40
1497,1952,graduation,single,"R$ 47.958,00","4795800,00%",0,1,,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,3,11,0,73
7476,1964,master,single,"R$ 63.972,00","6397200,00%",0,1,2012-02-12,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,3,11,0,61
4390,1954,graduation,together,"R$ 75.315,00","7531500,00%",0,1,,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,71
10478,1950,phd,married,"R$ 55.517,00","5551700,00%",1,1,,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,75
1081,1957,phd,married,"R$ 75.283,00","7528300,00%",1,2,,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0,68
4261,1946,phd,single,"R$ 82.800,00","8280000,00%",0,0,,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,79
9916,1954,graduation,married,"R$ 38.998,00","3899800,00%",1,1,2012-03-11,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,71
5350,1991,master,single,"R$ 90.638,00","9063800,00%",0,0,,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,34
